Week,Team,Opponent,Is Home,QBR,Passing Rating,Rushing Yards Per Attempt,Defense Passing Yards,Defense Rushing Yards,Defense Turnovers,Win Streak,Is Win
9,phi,htx,1,841.1300000000001,830.7,34.800000000000004,1421,971,18,8,1
10,phi,was,0,934.5600000000002,924.1,39.50000000000001,1599,1123,20,0,0
11,phi,clt,1,1038.8100000000002,1028.3,43.800000000000004,1784,1222,21,1,1
12,phi,gnb,0,1132.7100000000003,1122.2,51.2,2020,1328,23,2,1
13,phi,oti,0,1259.3900000000003,1248.9,54.0,2142,1415,23,3,1
14,phi,nyg,1,1364.1600000000003,1353.7,62.2,2323,1538,24,4,1
15,phi,chi,1,1428.0700000000004,1417.6000000000001,65.60000000000001,2414,1695,25,5,1
16,phi,dal,1,1512.9700000000005,1502.5000000000002,68.60000000000001,2718,1810,26,0,0
17,phi,nor,0,1591.3600000000006,1580.9000000000003,73.10000000000001,2902,1939,27,0,0
18,phi,nyg,0,1653.8000000000006,1643.3000000000004,77.10000000000001,3057,2068,27,1,1
4,pit,nyj,0,275.98,276.0,16.0,1006,526,8,0,0
5,pit,buf,1,349.38,349.4,19.2,1438,646,10,0,0
6,pit,tam,0,456.05,456.09999999999997,21.9,1667,721,10,1,1
7,pit,mia,1,521.2,521.3,26.0,1928,832,10,0,0
8,pit,phi,1,593.9100000000001,594.0,32.0,2218,943,10,0,0
10,pit,nor,0,668.4900000000001,668.6,37.0,2375,972,12,1,1
11,pit,cin,0,752.8200000000002,752.9,41.3,2721,1034,14,0,0
12,pit,clt,1,836.9000000000002,837.0,46.099999999999994,2901,1144,16,1,1
13,pit,atl,1,927.8200000000002,927.9,50.3,3061,1290,17,2,1
14,pit,rav,0,995.7000000000002,995.8,53.599999999999994,3155,1505,17,0,0
15,pit,car,1,1094.18,1094.3,57.099999999999994,3343,1526,17,1,1
16,pit,rai,0,1175.75,1175.8999999999999,60.99999999999999,3486,1584,20,2,1
17,pit,rav,1,1260.09,1260.1999999999998,65.8,3606,1704,21,3,1
18,pit,cle,0,1338.1799999999998,1338.2999999999997,69.7,3779,1838,23,4,1
4,sfo,ram,0,326.3,326.4,17.6,645,293,6,1,1
5,sfo,car,1,434.49,434.59999999999997,22.900000000000002,889,357,7,2,1
6,sfo,atl,1,521.53,521.5999999999999,26.000000000000004,1010,525,7,0,0
7,sfo,kan,0,603.5999999999999,603.6999999999999,30.800000000000004,1427,637,9,0,0
8,sfo,ram,1,755.8399999999999,750.0,35.6,1594,693,9,1,1
10,sfo,sdg,0,848.6999999999999,842.9,39.4,1781,744,10,2,1
11,sfo,crd,1,986.9899999999999,974.8,45.1,2028,811,12,3,1
12,sfo,nor,0,1081.53,1069.3,48.4,2225,874,14,4,1
13,sfo,mia,0,1167.96,1155.7,52.0,2500,907,18,5,1
14,sfo,tam,0,1295.95,1283.7,57.8,2753,976,21,6,1
15,sfo,sea,1,1411.98,1399.7,62.8,2960,1046,22,7,1
16,sfo,was,0,1523.53,1511.3,68.7,3230,1125,24,8,1
17,sfo,rai,1,1618.95,1606.7,75.0,3595,1260,26,9,1
18,sfo,crd,0,1763.1200000000001,1740.4,79.6,3789,1321,30,10,1
4,sea,det,1,414.77,410.79999999999995,18.6,1096,616,6,1,1
5,sea,nor,1,551.02,546.5999999999999,25.8,1299,851,8,0,0
6,sea,crd,0,628.37,623.9999999999999,30.3,1470,995,10,1,1
7,sea,sdg,1,730.92,726.4999999999999,36.6,1746,1048,12,2,1
8,sea,nyg,0,832.27,827.7999999999998,40.1,1893,1126,14,3,1
9,sea,crd,1,937.66,933.1999999999998,44.7,2033,1248,15,4,1
10,sea,tam,1,1048.83,1044.3999999999999,47.5,2291,1409,17,0,0
12,sea,rai,0,1153.05,1148.6,50.3,2584,1692,19,0,0
13,sea,ram,1,1267.1,1262.6,54.4,2732,1863,21,1,1
14,sea,car,0,1350.32,1345.8,57.699999999999996,2837,2086,21,0,0
15,sea,sfo,0,1438.29,1433.8,62.699999999999996,3048,2256,21,0,0
16,sea,kan,1,1511.21,1506.7,67.0,3268,2333,21,0,0
17,sea,nyj,0,1609.27,1604.8,72.2,3472,2408,24,1,1
18,sea,ram,0,1673.85,1669.3999999999999,77.7,3595,2554,25,2,1
4,tam,kan,0,373.82,373.7,9.9,857,427,9,0,0
5,tam,atl,0,466.53,466.4,12.9,967,578,9,1,1
6,tam,pit,1,552.88,552.8,15.8,1160,655,9,0,0
7,tam,car,1,632.85,632.8,18.7,1330,828,9,0,0
8,tam,rav,0,720.63,720.5999999999999,21.599999999999998,1552,1059,9,0,0
9,tam,ram,0,799.72,799.6999999999999,24.2,1690,1127,9,1,1
10,tam,sea,0,893.19,893.1999999999999,27.9,1934,1166,10,2,1
12,tam,cle,1,989.1700000000001,989.1999999999999,32.699999999999996,2112,1355,11,0,0
13,tam,nor,0,1072.5800000000002,1072.6,36.49999999999999,2344,1421,11,1,1
14,tam,sfo,1,1136.2500000000002,1136.3,40.099999999999994,2539,1630,12,0,0
15,tam,cin,0,1227.7300000000002,1227.8,43.8,2723,1683,13,0,0
16,tam,crd,1,1299.3400000000001,1299.3999999999999,47.599999999999994,2927,1804,16,1,1
17,tam,car,0,1424.66,1424.6999999999998,50.3,3253,1878,19,2,1
18,tam,atl,1,1516.94,1516.9999999999998,54.599999999999994,3461,2052,20,0,0
4,oti,clt,1,354.82,351.9,15.1,1096,473,6,2,1
5,oti,was,1,442.9,440.0,18.4,1438,516,7,3,1
7,oti,clt,0,523.3199999999999,520.4,22.299999999999997,1665,581,10,4,1
8,oti,htx,1,552.4899999999999,549.6,29.299999999999997,1783,624,11,5,1
9,oti,kan,1,595.4599999999999,592.6,35.199999999999996,2205,701,12,0,0
10,oti,den,0,688.28,685.4,37.9,2453,766,13,1,1
11,oti,gnb,1,825.42,818.2,40.699999999999996,2668,822,13,2,1
12,oti,cin,0,915.8599999999999,908.6,43.699999999999996,2934,930,13,0,0
13,oti,phi,1,1001.5999999999999,994.3000000000001,47.8,3320,997,13,0,0
14,oti,jax,0,1089.98,1082.7,54.699999999999996,3688,1057,13,0,0
15,oti,sdg,1,1158.89,1151.6000000000001,59.4,3979,1131,15,0,0
16,oti,htx,0,1191.41,1184.1000000000001,65.3,4194,1201,16,0,0
17,oti,dal,0,1257.6000000000001,1250.3000000000002,69.3,4468,1288,19,0,0
18,oti,jax,1,1337.9900000000002,1330.7000000000003,73.1,4671,1307,20,0,0
4,was,dal,1,317.68000000000006,317.8,16.5,1039,448,1,0,0
5,was,oti,0,418.6700000000001,418.8,19.0,1175,553,1,0,0
6,was,chi,1,482.50000000000006,482.6,23.6,1329,790,3,1,1
7,was,gnb,0,567.6600000000001,567.8000000000001,28.0,1523,828,4,2,1
8,was,clt,1,664.6400000000001,664.8000000000001,31.4,1712,963,6,3,1
9,was,min,0,739.0400000000001,739.2,36.0,1957,1019,7,0,0
10,was,phi,1,801.1800000000001,801.3000000000001,39.1,2127,1113,11,1,1
11,was,htx,1,879.0300000000001,879.2,42.9,2254,1134,13,2,1
12,was,atl,0,967.71,967.9000000000001,47.699999999999996,2419,1301,14,3,1
13,was,nyg,1,1065.93,1066.1000000000001,52.3,2601,1435,15,0,0
15,was,nyg,0,1161.1200000000001,1161.3000000000002,58.4,2761,1563,15,0,0
16,was,sfo,1,1274.72,1274.9,60.8,2979,1716,16,0,0
17,was,cle,0,1303.29,1303.5,64.5,3134,1862,16,0,0
18,was,dal,0,1383.8799999999999,1384.1,68.2,3252,1926,18,1,1
