Week,Team,Opponent,Is Home,QBR,Passing Rating,Rushing Yards Per Attempt,Defense Passing Yards,Defense Rushing Yards,Defense Turnovers,Win Streak,Is Win
4,sfo,gnb,0,249.41000000000003,249.5,17.2,1053,456,2,0,0
5,sfo,nyg,1,355.78000000000003,355.9,21.799999999999997,1494,540,3,0,0
6,sfo,rav,0,482.25,482.4,24.4,1837,617,5,1,1
7,sfo,sea,0,543.53,543.6999999999999,28.5,2049,793,7,0,0
8,sfo,ram,1,601.61,601.8,30.3,2240,990,8,0,0
9,sfo,atl,0,675.01,675.1999999999999,33.8,2525,1007,8,1,1
11,sfo,sea,1,771.09,771.3,37.5,2778,1262,8,0,0
12,sfo,crd,0,863.57,863.8,41.4,3045,1332,8,0,0
13,sfo,chi,1,945.08,945.3,46.699999999999996,3239,1502,9,1,1
14,sfo,cle,1,1034.96,1035.2,50.9,3490,1732,11,0,0
15,sfo,cin,0,1090.63,1090.9,54.1,3664,1800,12,0,0
16,sfo,det,1,1193.8500000000001,1194.1000000000001,59.4,3948,1887,12,0,0
17,sfo,ram,0,1280.21,1280.5000000000002,62.699999999999996,4179,2020,12,1,1
4,sea,det,0,393.88,393.5,17.7,761,354,5,2,1
5,sea,cin,1,482.38,482.0,24.4,1071,463,7,0,0
6,sea,car,0,575.99,575.6,28.799999999999997,1319,598,9,0,0
7,sea,sfo,1,656.55,656.2,33.099999999999994,1400,659,9,1,1
8,sea,dal,1,737.8,737.4000000000001,36.699999999999996,1491,788,9,2,1
10,sea,crd,0,803.42,803.0000000000001,43.099999999999994,1825,905,12,0,0
11,sea,sfo,0,945.3,940.5000000000001,48.89999999999999,2072,964,12,1,1
12,sea,pit,0,1107.94,1087.2,52.599999999999994,2552,1022,16,2,1
13,sea,min,1,1246.93,1226.2,57.39999999999999,2646,1053,17,3,1
14,sea,rav,1,1398.13,1366.5,60.79999999999999,2920,1081,19,4,1
15,sea,cle,0,1525.3500000000001,1493.7,65.89999999999999,3056,1175,20,5,1
16,sea,ram,0,1610.0600000000002,1578.4,68.6,3159,1277,20,0,0
17,sea,crd,1,1727.9,1696.2,72.6,3364,1304,23,1,1
4,tam,car,0,297.0,297.0,15.100000000000001,742,547,6,0,0
5,tam,jax,0,414.43,414.4,19.700000000000003,1012,602,8,1,1
7,tam,was,1,541.37,541.3,26.000000000000004,1317,652,9,0,0
8,tam,atl,1,625.78,625.6999999999999,29.700000000000003,1712,753,13,1,1
9,tam,nyg,0,700.43,700.4,35.6,1925,867,15,0,0
10,tam,dal,0,754.4399999999999,754.4,38.800000000000004,2111,909,16,1,1
11,tam,phi,1,902.79,884.9,45.50000000000001,2358,1045,20,2,1
12,tam,clt,1,973.39,955.5,51.800000000000004,2667,1072,20,0,0
13,tam,atl,0,1062.2,1044.3,56.300000000000004,2922,1136,21,1,1
14,tam,nor,0,1144.49,1126.6,62.400000000000006,3223,1223,21,0,0
15,tam,ram,1,1230.16,1212.3,67.80000000000001,3444,1321,21,0,0
16,tam,chi,0,1324.92,1307.1,72.00000000000001,3597,1495,21,0,0
17,tam,car,1,1388.0800000000002,1370.3,75.50000000000001,3852,1606,23,0,0
5,oti,buf,0,455.8,398.9,16.2,666,468,5,0,0
6,oti,mia,0,522.52,465.59999999999997,19.7,920,648,7,0,0
7,oti,atl,0,584.01,527.0999999999999,24.5,1171,775,9,0,0
8,oti,htx,1,648.59,591.6999999999999,28.8,1385,831,9,0,0
9,oti,nor,1,784.33,727.3999999999999,32.8,1740,892,11,1,1
10,oti,car,0,855.51,798.5999999999999,35.8,1957,1011,11,0,0
11,oti,jax,1,935.21,878.3,39.8,2175,1101,13,0,0
12,oti,rai,0,1003.1700000000001,946.3,42.199999999999996,2498,1185,15,0,0
13,oti,jax,0,1119.76,1062.8999999999999,48.199999999999996,2800,1266,16,1,1
14,oti,nyj,1,1193.51,1136.6,49.99999999999999,3056,1449,16,0,0
15,oti,nwe,1,1274.3899999999999,1217.5,52.79999999999999,3309,1542,17,0,0
16,oti,htx,0,1337.4999999999998,1280.6,55.49999999999999,3511,1670,18,0,0
17,oti,clt,1,1397.2999999999997,1340.3999999999999,60.599999999999994,3711,1797,19,0,0
4,was,phi,0,343.16,336.8,17.700000000000003,840,312,3,1,1
5,was,atl,1,412.82000000000005,406.5,19.800000000000004,1082,488,6,0,0
6,was,nyj,1,468.98,462.7,21.800000000000004,1335,709,9,0,0
7,was,tam,0,596.58,586.1,24.400000000000006,1624,899,10,1,1
9,was,nwe,1,664.6,654.1,26.900000000000006,1923,1060,12,0,0
10,was,nor,0,836.85,810.5,33.60000000000001,2115,1218,14,1,1
11,was,car,1,921.1600000000001,894.8,34.80000000000001,2341,1360,14,0,0
12,was,nyg,0,1035.6000000000001,1009.1999999999999,37.60000000000001,2640,1393,17,1,1
13,was,dal,0,1133.5200000000002,1107.1,40.400000000000006,2861,1490,20,0,0
14,was,chi,1,1234.3900000000003,1208.0,43.400000000000006,3151,1577,21,1,1
15,was,buf,0,1395.4000000000003,1360.1,48.00000000000001,3363,1817,21,2,1
16,was,phi,1,1514.4200000000003,1479.1,50.60000000000001,3716,1862,23,3,1
17,was,dal,1,1675.3200000000004,1628.3,54.70000000000001,4128,1962,27,4,1
